product_id,product_url,product_name,review_title,review_content,review_date
12th-Gen-IntelR-CoreTM-i5-12600KF,https://cpu.userbenchmark.com/SpeedTest/1700734/12th-Gen-IntelR-CoreTM-i5-12600KF,SpeedTest,Excellent,Outstanding processor for the price. Got this one for really cheap on Amazon Prime Day. Already a boost in FPS without even upgrading my GPU! Also this processor beats the 11th Gen i9! What a deal!,22 months ago.
12th-Gen-IntelR-CoreTM-i5-12600KF,https://cpu.userbenchmark.com/SpeedTest/1700734/12th-Gen-IntelR-CoreTM-i5-12600KF,SpeedTest,Excellent,not as hot as i7 or i9,2 years ago.
12th-Gen-IntelR-CoreTM-i7-1260P,https://cpu.userbenchmark.com/SpeedTest/1787416/12th-Gen-IntelR-CoreTM-i7-1260P,SpeedTest,,,5 months ago.
12th-Gen-IntelR-CoreTM-i7-1260P,https://cpu.userbenchmark.com/SpeedTest/1787416/12th-Gen-IntelR-CoreTM-i7-1260P,SpeedTest,Excellent,ideal for a local server within Intel NUC,8 months ago.
12th-Gen-IntelR-CoreTM-i7-1260P,https://cpu.userbenchmark.com/SpeedTest/1787416/12th-Gen-IntelR-CoreTM-i7-1260P,SpeedTest,,,9 months ago.
12th-Gen-IntelR-CoreTM-i7-1260P,https://cpu.userbenchmark.com/SpeedTest/1787416/12th-Gen-IntelR-CoreTM-i7-1260P,SpeedTest,Excellent,ideal for a local server within Intel NUC,8 months ago.
12th-Gen-IntelR-CoreTM-i7-1280P,https://cpu.userbenchmark.com/SpeedTest/1817404/12th-Gen-IntelR-CoreTM-i7-1280P,SpeedTest,,,15 months ago.
12th-Gen-IntelR-CoreTM-i7-12650H,https://cpu.userbenchmark.com/SpeedTest/1807229/12th-Gen-IntelR-CoreTM-i7-12650H,SpeedTest,,,17 days ago.
12th-Gen-IntelR-CoreTM-i7-12650H,https://cpu.userbenchmark.com/SpeedTest/1807229/12th-Gen-IntelR-CoreTM-i7-12650H,SpeedTest,Excellent,I owned a laptop that come with it. Such a beast!,17 months ago.
12th-Gen-IntelR-CoreTM-i7-12650HX,https://cpu.userbenchmark.com/SpeedTest/1798547/12th-Gen-IntelR-CoreTM-i7-12650HX,SpeedTest,,,15 months ago.
12th-Gen-IntelR-CoreTM-i7-12700,https://cpu.userbenchmark.com/SpeedTest/1750830/12th-Gen-IntelR-CoreTM-i7-12700,SpeedTest,,,2 months ago.
12th-Gen-IntelR-CoreTM-i7-12700,https://cpu.userbenchmark.com/SpeedTest/1750830/12th-Gen-IntelR-CoreTM-i7-12700,SpeedTest,Good,"a fantastic processor, super fast",7 months ago.
12th-Gen-IntelR-CoreTM-i7-12700,https://cpu.userbenchmark.com/SpeedTest/1750830/12th-Gen-IntelR-CoreTM-i7-12700,SpeedTest,Terrible,"Price/perfomance/heat/cores all combined, can't beat it.",1 month ago.
12th-Gen-IntelR-CoreTM-i7-12700,https://cpu.userbenchmark.com/SpeedTest/1750830/12th-Gen-IntelR-CoreTM-i7-12700,SpeedTest,Poor,i used it for awhile from a friend. it was the best cpu experience for me with an rx 580.,4 months ago.
12th-Gen-IntelR-CoreTM-i7-12700,https://cpu.userbenchmark.com/SpeedTest/1750830/12th-Gen-IntelR-CoreTM-i7-12700,SpeedTest,Good,perfect cpu for it's value if you want to go with intel because it preforms the same as the 12700k and can also be paired with a cheaper b660 motherboard without losing preformance,11 months ago.
12th-Gen-IntelR-CoreTM-i7-12700,https://cpu.userbenchmark.com/SpeedTest/1750830/12th-Gen-IntelR-CoreTM-i7-12700,SpeedTest,Good,"It just works, well",19 months ago.
12th-Gen-IntelR-CoreTM-i7-12700H,https://cpu.userbenchmark.com/SpeedTest/1750314/12th-Gen-IntelR-CoreTM-i7-12700H,SpeedTest,,Good laptop CPU that delivers pretty consistently,21 days ago.
12th-Gen-IntelR-CoreTM-i7-12700H,https://cpu.userbenchmark.com/SpeedTest/1750314/12th-Gen-IntelR-CoreTM-i7-12700H,SpeedTest,Good,"Great, although runs a little hot!",2 months ago.
12th-Gen-IntelR-CoreTM-i7-12700H,https://cpu.userbenchmark.com/SpeedTest/1750314/12th-Gen-IntelR-CoreTM-i7-12700H,SpeedTest,Excellent,biraz sicak ancak çok güçlü ve fiyatini hak eder.,2 days ago.
12th-Gen-IntelR-CoreTM-i7-12700H,https://cpu.userbenchmark.com/SpeedTest/1750314/12th-Gen-IntelR-CoreTM-i7-12700H,SpeedTest,Excellent,its very good processor for content creator and gamers,6 days ago.
12th-Gen-IntelR-CoreTM-i7-12700H,https://cpu.userbenchmark.com/SpeedTest/1750314/12th-Gen-IntelR-CoreTM-i7-12700H,SpeedTest,Excellent,"Intel is finally doing a good job making a laptop CPU more powerful, but also power friendly. With P core and efficient core, 12th gen laptop will have better battery life for it's lower lowest TDP. Nice job",2 years ago.
12th-Gen-IntelR-CoreTM-i7-12700H,https://cpu.userbenchmark.com/SpeedTest/1750314/12th-Gen-IntelR-CoreTM-i7-12700H,SpeedTest,Good,its a great cpu that can run pretty much anything whitout any stutter.,13 months ago.
12th-Gen-IntelR-CoreTM-i7-12700KF,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF,SpeedTest,,i switched from the i5-12600k to the i7-12700kf and it has drastically improved my cinebench R23 scores both single core and multi,6 days ago.
12th-Gen-IntelR-CoreTM-i7-12700KF,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF,SpeedTest,Liked,,3 months ago.
12th-Gen-IntelR-CoreTM-i7-12700KF,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF,SpeedTest,Good,"It goes flying , just an amazing CPU",6 months ago.
12th-Gen-IntelR-CoreTM-i7-12700KF,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF,SpeedTest,Excellent,Exact Same Performance as the non F edition.,21 months ago.
12th-Gen-IntelR-CoreTM-i7-12700KF,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF,SpeedTest,Excellent,Excellent CPU for the price. 8 P-Cores + 4 E-Cores! Got one on sale.,22 months ago.
12th-Gen-IntelR-CoreTM-i7-12700KF,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF,SpeedTest,Excellent,Find this on facebook marketplace for cheap (~$400) and its AMAZING!!,17 months ago.
12th-Gen-IntelR-CoreTM-i7-12700KF,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF,SpeedTest,Excellent,"upgraded from an 8700k back in May last year, noticeably faster & worth the upgrade for my routine 1440p gaming and video editing.",15 months ago.
12th-Gen-IntelR-CoreTM-i7-12800H,https://cpu.userbenchmark.com/SpeedTest/1760724/12th-Gen-IntelR-CoreTM-i7-12800H,SpeedTest,,,1 month ago.
12th-Gen-IntelR-CoreTM-i9-12900,https://cpu.userbenchmark.com/SpeedTest/1668917/12th-Gen-IntelR-CoreTM-i9-12900,SpeedTest,,,3 months ago.
12th-Gen-IntelR-CoreTM-i9-12900,https://cpu.userbenchmark.com/SpeedTest/1668917/12th-Gen-IntelR-CoreTM-i9-12900,SpeedTest,Terrible,Amazing for the price. There's no point going the AMD route nowadays as Intel offers more compatibility (DDR4) and much better price to performance. Not sure why anyone would spend more for a worse processor.,7 months ago.
12th-Gen-IntelR-CoreTM-i9-12900F,https://cpu.userbenchmark.com/SpeedTest/1757838/12th-Gen-IntelR-CoreTM-i9-12900F,SpeedTest,,,3 months ago.
12th-Gen-IntelR-CoreTM-i9-12900F,https://cpu.userbenchmark.com/SpeedTest/1757838/12th-Gen-IntelR-CoreTM-i9-12900F,SpeedTest,Terrible,Amazing for the price. There's no point going the AMD route nowadays as Intel offers more compatibility (DDR4) and much better price to performance. Not sure why anyone would spend more for a worse processor.,7 months ago.
12th-Gen-IntelR-CoreTM-i9-12900H,https://cpu.userbenchmark.com/SpeedTest/1757877/12th-Gen-IntelR-CoreTM-i9-12900H,SpeedTest,,"In My Asus Zenbook Pro 16X OLED, The i9-12900H Combined With My RTX 3060 Is An Absolute Dream In DaVinci Resolve, PreSonus Studio One 6 And AAA Games Like RDR2 And GTA 5. This CPU Is One Of The Best I Have Ever Owned Aside From My i9-12900KS In My Fractal Design PC Combined With The RTX 3090",4 months ago.
12th-Gen-IntelR-CoreTM-i9-12900H,https://cpu.userbenchmark.com/SpeedTest/1757877/12th-Gen-IntelR-CoreTM-i9-12900H,SpeedTest,Good,It's sad to see most gaming laptops don't have good cooling for CPU . seems they won't keep CPU temps stay under 85. I hate gaming at CPU temp limit.,21 months ago.
12th-Gen-IntelR-CoreTM-i9-12900H,https://cpu.userbenchmark.com/SpeedTest/1757877/12th-Gen-IntelR-CoreTM-i9-12900H,SpeedTest,Excellent,the only cpu that run spider man at ultra 3,13 months ago.
12th-Gen-IntelR-CoreTM-i9-12900H,https://cpu.userbenchmark.com/SpeedTest/1757877/12th-Gen-IntelR-CoreTM-i9-12900H,SpeedTest,Excellent,"Beast CPU with max TDP up to 115W, making it a 5Ghz. With Performance core and Efficiency core together, making it also a power efficient CPU. TDP of 45W, down to 35W, 6PC8EC and 20 threads build. Fastest CPU on the laptop market right now. When paired with powerful GPU such as 3080TiM, you laptop will beat up many average gaming desktop easily.",2 years ago.
12th-Gen-IntelR-CoreTM-i9-12900HK,https://cpu.userbenchmark.com/SpeedTest/1763927/12th-Gen-IntelR-CoreTM-i9-12900HK,SpeedTest,,,8 months ago.
12th-Gen-IntelR-CoreTM-i9-12900HK,https://cpu.userbenchmark.com/SpeedTest/1763927/12th-Gen-IntelR-CoreTM-i9-12900HK,SpeedTest,,,2 months ago.
12th-Gen-IntelR-CoreTM-i9-12900HX,https://cpu.userbenchmark.com/SpeedTest/1832602/12th-Gen-IntelR-CoreTM-i9-12900HX,SpeedTest,,,7 months ago.
12th-Gen-IntelR-CoreTM-i9-12900KF,https://cpu.userbenchmark.com/SpeedTest/1685583/12th-Gen-IntelR-CoreTM-i9-12900KF,SpeedTest,,,9 months ago.
12th-Gen-IntelR-CoreTM-i9-12900KF,https://cpu.userbenchmark.com/SpeedTest/1685583/12th-Gen-IntelR-CoreTM-i9-12900KF,SpeedTest,Poor,Amazing for the price. There's no point going the AMD route nowadays as Intel offers more compatibility (DDR4) and much better price to performance. Not sure why anyone would spend more for a worse processor.,7 months ago.
12th-Gen-IntelR-CoreTM-i9-12900KS,https://cpu.userbenchmark.com/SpeedTest/1821519/12th-Gen-IntelR-CoreTM-i9-12900KS,SpeedTest,,,1 month ago.
12th-Gen-IntelR-CoreTM-i9-12900KS,https://cpu.userbenchmark.com/SpeedTest/1821519/12th-Gen-IntelR-CoreTM-i9-12900KS,SpeedTest,Excellent,price and performance is great,7 months ago.
12th-Gen-IntelR-CoreTM-i9-12900KS,https://cpu.userbenchmark.com/SpeedTest/1821519/12th-Gen-IntelR-CoreTM-i9-12900KS,SpeedTest,Average,higher than his performance are just his temps,2 years ago.
12th-Gen-IntelR-CoreTM-i9-12950HX,https://cpu.userbenchmark.com/SpeedTest/1842274/12th-Gen-IntelR-CoreTM-i9-12950HX,SpeedTest,,,16 months ago.
12th-Gen-IntelR-CoreTM-i9-12950HX,https://cpu.userbenchmark.com/SpeedTest/1842274/12th-Gen-IntelR-CoreTM-i9-12950HX,SpeedTest,Excellent,This is just...extraterrestrial performance come from laptop,2 years ago.
13th-Gen-IntelR-CoreTM-i3-13100,https://cpu.userbenchmark.com/SpeedTest/2011672/13th-Gen-IntelR-CoreTM-i3-13100,SpeedTest,,,4 months ago.
13th-Gen-IntelR-CoreTM-i5-1335U,https://cpu.userbenchmark.com/SpeedTest/2065642/13th-Gen-IntelR-CoreTM-i5-1335U,SpeedTest,,,10 days ago.
13th-Gen-IntelR-CoreTM-i5-1335U,https://cpu.userbenchmark.com/SpeedTest/2065642/13th-Gen-IntelR-CoreTM-i5-1335U,SpeedTest,Poor,iam using it for 3 month its super,1 month ago.
13th-Gen-IntelR-CoreTM-i5-1335U,https://cpu.userbenchmark.com/SpeedTest/2065642/13th-Gen-IntelR-CoreTM-i5-1335U,SpeedTest,Poor,"Great processing speed, LOVE IT",1 day ago.
13th-Gen-IntelR-CoreTM-i5-1335U,https://cpu.userbenchmark.com/SpeedTest/2065642/13th-Gen-IntelR-CoreTM-i5-1335U,SpeedTest,Excellent,great optimum performance,7 days ago.
13th-Gen-IntelR-CoreTM-i5-1340P,https://cpu.userbenchmark.com/SpeedTest/2033578/13th-Gen-IntelR-CoreTM-i5-1340P,SpeedTest,,,6 days ago.
13th-Gen-IntelR-CoreTM-i5-1340P,https://cpu.userbenchmark.com/SpeedTest/2033578/13th-Gen-IntelR-CoreTM-i5-1340P,SpeedTest,Terrible,laptop cpus always manage to disappoint,13 months ago.
13th-Gen-IntelR-CoreTM-i5-1340P,https://cpu.userbenchmark.com/SpeedTest/2033578/13th-Gen-IntelR-CoreTM-i5-1340P,SpeedTest,Excellent,I think it is great for its price,9 months ago.
13th-Gen-IntelR-CoreTM-i5-13400,https://cpu.userbenchmark.com/SpeedTest/1990711/13th-Gen-IntelR-CoreTM-i5-13400,SpeedTest,,,27 days ago.
13th-Gen-IntelR-CoreTM-i5-13400,https://cpu.userbenchmark.com/SpeedTest/1990711/13th-Gen-IntelR-CoreTM-i5-13400,SpeedTest,Poor,Great CPU with a lot of cores.,3 months ago.
13th-Gen-IntelR-CoreTM-i5-13400,https://cpu.userbenchmark.com/SpeedTest/1990711/13th-Gen-IntelR-CoreTM-i5-13400,SpeedTest,Poor,best for gaming and productivity,4 months ago.
13th-Gen-IntelR-CoreTM-i5-13420H,https://cpu.userbenchmark.com/SpeedTest/2088006/13th-Gen-IntelR-CoreTM-i5-13420H,SpeedTest,,new gen is faster and efficient,2 days ago.
13th-Gen-IntelR-CoreTM-i5-13420H,https://cpu.userbenchmark.com/SpeedTest/2088006/13th-Gen-IntelR-CoreTM-i5-13420H,SpeedTest,Poor,Goog job with low power needed.,12 days ago.
13th-Gen-IntelR-CoreTM-i5-13500H,https://cpu.userbenchmark.com/SpeedTest/2055743/13th-Gen-IntelR-CoreTM-i5-13500H,SpeedTest,,,20 days ago.
13th-Gen-IntelR-CoreTM-i5-13500H,https://cpu.userbenchmark.com/SpeedTest/2055743/13th-Gen-IntelR-CoreTM-i5-13500H,SpeedTest,Good,better than a i7-12700H i guess,2 months ago.
13th-Gen-IntelR-CoreTM-i5-13500H,https://cpu.userbenchmark.com/SpeedTest/2055743/13th-Gen-IntelR-CoreTM-i5-13500H,SpeedTest,Excellent,Fast for me,13 months ago.
13th-Gen-IntelR-CoreTM-i5-13600,https://cpu.userbenchmark.com/SpeedTest/2013466/13th-Gen-IntelR-CoreTM-i5-13600,SpeedTest,,,5 months ago.
13th-Gen-IntelR-CoreTM-i5-13600,https://cpu.userbenchmark.com/SpeedTest/2013466/13th-Gen-IntelR-CoreTM-i5-13600,SpeedTest,Terrible,Amazing for the price. There's no point going the AMD route nowadays as Intel offers more compatibility (DDR4) and much better price to performance. Not sure why anyone would spend more for a worse processor.,7 months ago.
13th-Gen-IntelR-CoreTM-i5-13600KF,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF,SpeedTest,,,21 days ago.
13th-Gen-IntelR-CoreTM-i5-13600KF,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF,SpeedTest,Good,The overclock between the i9 almost makes the i9 13900k look weak and the i5 the champion because the i5's top overclock is 5.1ghz compared to i9's 5.3ghz,1 month ago.
13th-Gen-IntelR-CoreTM-i5-13600KF,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF,SpeedTest,Excellent,"Very powerfull. My new flagship for the next 10y to come! I clicked the magic button in IET, and instantaneously got in the 96% range.",4 months ago.
13th-Gen-IntelR-CoreTM-i5-13600KF,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF,SpeedTest,Excellent,"To tell you the truth I played ryzen I was lagging every second while On the i5 I absolutely never lag and also the ryzen it heats up too quickly And on top of that, the i5's response speed is so fast You can watch videos, talk with your friends without bugs, I loved it! So if you want to play more it's i5 but if you like to make montages go the other side.",7 days ago.
13th-Gen-IntelR-CoreTM-i5-13600KF,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF,SpeedTest,Terrible,Amazing for the price. There's no point going the AMD route nowadays as Intel offers more compatibility (DDR4) and much better price to performance. Not sure why anyone would spend more for a worse processor.,7 months ago.
13th-Gen-IntelR-CoreTM-i5-13600KF,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF,SpeedTest,Excellent,This thing is insanely underrated.,15 months ago.
13th-Gen-IntelR-CoreTM-i5-13600KF,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF,SpeedTest,Excellent,10/10 my current one is faster than a base clock i9 13900ks. really good price to performance best CPU I've ever had,9 months ago.
13th-Gen-IntelR-CoreTM-i5-13600KF,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF,SpeedTest,Excellent,"This thing gets it done, no shills or marketing required.",10 months ago.
13th-Gen-IntelR-CoreTM-i7-1355U,https://cpu.userbenchmark.com/SpeedTest/2070236/13th-Gen-IntelR-CoreTM-i7-1355U,SpeedTest,,"Very power efficient and fast, running on an arch system with no problems",21 days ago.
13th-Gen-IntelR-CoreTM-i7-1355U,https://cpu.userbenchmark.com/SpeedTest/2070236/13th-Gen-IntelR-CoreTM-i7-1355U,SpeedTest,Good,"Great power efficiency and can handle all your adobe applications quite well for what it is. (Don't expect miracles though, it ain't Apple Silicon with crazy hardware acceleration and optimisation)",26 days ago.
13th-Gen-IntelR-CoreTM-i7-1360P,https://cpu.userbenchmark.com/SpeedTest/2032791/13th-Gen-IntelR-CoreTM-i7-1360P,SpeedTest,,,3 months ago.
13th-Gen-IntelR-CoreTM-i7-1360P,https://cpu.userbenchmark.com/SpeedTest/2032791/13th-Gen-IntelR-CoreTM-i7-1360P,SpeedTest,Excellent,Have it on nuc 13 i7 with a gpu and is a breeze,6 months ago.
13th-Gen-IntelR-CoreTM-i7-1365U,https://cpu.userbenchmark.com/SpeedTest/2082316/13th-Gen-IntelR-CoreTM-i7-1365U,SpeedTest,,,21 days ago.
13th-Gen-IntelR-CoreTM-i7-1370P,https://cpu.userbenchmark.com/SpeedTest/2086746/13th-Gen-IntelR-CoreTM-i7-1370P,SpeedTest,,,5 months ago.
13th-Gen-IntelR-CoreTM-i7-13620H,https://cpu.userbenchmark.com/SpeedTest/2049481/13th-Gen-IntelR-CoreTM-i7-13620H,SpeedTest,,,6 days ago.
13th-Gen-IntelR-CoreTM-i7-13620H,https://cpu.userbenchmark.com/SpeedTest/2049481/13th-Gen-IntelR-CoreTM-i7-13620H,SpeedTest,Excellent,Very fast,4 months ago.
13th-Gen-IntelR-CoreTM-i7-13650HX,https://cpu.userbenchmark.com/SpeedTest/2049566/13th-Gen-IntelR-CoreTM-i7-13650HX,SpeedTest,,,1 month ago.
13th-Gen-IntelR-CoreTM-i7-13650HX,https://cpu.userbenchmark.com/SpeedTest/2049566/13th-Gen-IntelR-CoreTM-i7-13650HX,SpeedTest,Excellent,best for creative and architecture souls,3 days ago.
13th-Gen-IntelR-CoreTM-i7-13650HX,https://cpu.userbenchmark.com/SpeedTest/2049566/13th-Gen-IntelR-CoreTM-i7-13650HX,SpeedTest,Excellent,"This CPU is really good. I thought it'd suck since it's not an i9, but boy am I wrong.",1 month ago.
13th-Gen-IntelR-CoreTM-i7-13700,https://cpu.userbenchmark.com/SpeedTest/1963418/13th-Gen-IntelR-CoreTM-i7-13700,SpeedTest,,,14 days ago.
13th-Gen-IntelR-CoreTM-i7-13700,https://cpu.userbenchmark.com/SpeedTest/1963418/13th-Gen-IntelR-CoreTM-i7-13700,SpeedTest,Excellent,"this one is just a best, get the right cooling that's it, reliable and for a lifetime",11 months ago.
13th-Gen-IntelR-CoreTM-i7-13700,https://cpu.userbenchmark.com/SpeedTest/1963418/13th-Gen-IntelR-CoreTM-i7-13700,SpeedTest,Terrible,Amazing for the price. There's no point going the AMD route nowadays as Intel offers more compatibility (DDR4) and much better price to performance. Not sure why anyone would spend more for a worse processor.,7 months ago.
13th-Gen-IntelR-CoreTM-i7-13700F,https://cpu.userbenchmark.com/SpeedTest/1997481/13th-Gen-IntelR-CoreTM-i7-13700F,SpeedTest,,,23 days ago.
13th-Gen-IntelR-CoreTM-i7-13700F,https://cpu.userbenchmark.com/SpeedTest/1997481/13th-Gen-IntelR-CoreTM-i7-13700F,SpeedTest,Excellent,good choice in its range and the ability to reach 12900kf and 12900k,2 months ago.
13th-Gen-IntelR-CoreTM-i7-13700F,https://cpu.userbenchmark.com/SpeedTest/1997481/13th-Gen-IntelR-CoreTM-i7-13700F,SpeedTest,Good,Has been a really good CPU for competitive gaming,7 months ago.
13th-Gen-IntelR-CoreTM-i7-13700F,https://cpu.userbenchmark.com/SpeedTest/1997481/13th-Gen-IntelR-CoreTM-i7-13700F,SpeedTest,Terrible,Amazing for the price. There's no point going the AMD route nowadays as Intel offers more compatibility (DDR4) and much better price to performance. Not sure why anyone would spend more for a worse processor.,7 months ago.
13th-Gen-IntelR-CoreTM-i7-13700F,https://cpu.userbenchmark.com/SpeedTest/1997481/13th-Gen-IntelR-CoreTM-i7-13700F,SpeedTest,Excellent,Got this on my first PC. Love it. Its practically perfect.,16 months ago.
13th-Gen-IntelR-CoreTM-i7-13700H,https://cpu.userbenchmark.com/SpeedTest/2039665/13th-Gen-IntelR-CoreTM-i7-13700H,SpeedTest,,,6 days ago.
13th-Gen-IntelR-CoreTM-i7-13700H,https://cpu.userbenchmark.com/SpeedTest/2039665/13th-Gen-IntelR-CoreTM-i7-13700H,SpeedTest,Good,"efficient and powerfull, more powerfull grafics support would be perfect.",4 days ago.
13th-Gen-IntelR-CoreTM-i7-13700H,https://cpu.userbenchmark.com/SpeedTest/2039665/13th-Gen-IntelR-CoreTM-i7-13700H,SpeedTest,Excellent,it is fast and doesn't bottleneck with the gpu,3 days ago.
13th-Gen-IntelR-CoreTM-i7-13700HX,https://cpu.userbenchmark.com/SpeedTest/1994585/13th-Gen-IntelR-CoreTM-i7-13700HX,SpeedTest,,,13 days ago.
